index,address,offset,type,size,name
28799,0xc07abdc0,0x7a3dc0,d,8,__ksymtab_scsi_dev_info_list_del_keyed
28800,0xc07abdc8,0x7a3dc8,d,8,__ksymtab_scsi_dev_info_remove_list
28801,0xc07abdd0,0x7a3dd0,d,8,__ksymtab_scsi_device_get
28802,0xc07abdd8,0x7a3dd8,d,8,__ksymtab_scsi_device_lookup
28803,0xc07abde0,0x7a3de0,d,8,__ksymtab_scsi_device_lookup_by_target
28804,0xc07abde8,0x7a3de8,d,8,__ksymtab_scsi_device_put
28805,0xc07abdf0,0x7a3df0,d,8,__ksymtab_scsi_device_quiesce
28806,0xc07abdf8,0x7a3df8,d,8,__ksymtab_scsi_device_resume
28807,0xc07abe00,0x7a3e00,d,8,__ksymtab_scsi_device_set_state
28808,0xc07abe08,0x7a3e08,d,8,__ksymtab_scsi_device_type
28809,0xc07abe10,0x7a3e10,d,8,__ksymtab_scsi_dma_map
28810,0xc07abe18,0x7a3e18,d,8,__ksymtab_scsi_dma_unmap
28811,0xc07abe20,0x7a3e20,d,8,__ksymtab_scsi_eh_finish_cmd
28812,0xc07abe28,0x7a3e28,d,8,__ksymtab_scsi_eh_flush_done_q
28813,0xc07abe30,0x7a3e30,d,8,__ksymtab_scsi_eh_prep_cmnd
28814,0xc07abe38,0x7a3e38,d,8,__ksymtab_scsi_eh_restore_cmnd
28815,0xc07abe40,0x7a3e40,d,8,__ksymtab_scsi_execute
28816,0xc07abe48,0x7a3e48,d,8,__ksymtab_scsi_execute_req
28817,0xc07abe50,0x7a3e50,d,8,__ksymtab_scsi_extd_sense_format
28818,0xc07abe58,0x7a3e58,d,8,__ksymtab_scsi_finish_command
28819,0xc07abe60,0x7a3e60,d,8,__ksymtab_scsi_free_command
28820,0xc07abe68,0x7a3e68,d,8,__ksymtab_scsi_free_host_dev
28821,0xc07abe70,0x7a3e70,d,8,__ksymtab_scsi_get_command
28822,0xc07abe78,0x7a3e78,d,8,__ksymtab_scsi_get_device_flags_keyed
28823,0xc07abe80,0x7a3e80,d,8,__ksymtab_scsi_get_host_dev
28824,0xc07abe88,0x7a3e88,d,8,__ksymtab_scsi_get_sense_info_fld
28825,0xc07abe90,0x7a3e90,d,8,__ksymtab_scsi_host_alloc
28826,0xc07abe98,0x7a3e98,d,8,__ksymtab_scsi_host_get
28827,0xc07abea0,0x7a3ea0,d,8,__ksymtab_scsi_host_lookup
28828,0xc07abea8,0x7a3ea8,d,8,__ksymtab_scsi_host_put
28829,0xc07abeb0,0x7a3eb0,d,8,__ksymtab_scsi_host_set_state
28830,0xc07abeb8,0x7a3eb8,d,8,__ksymtab_scsi_init_io
28831,0xc07abec0,0x7a3ec0,d,8,__ksymtab_scsi_ioctl
28832,0xc07abec8,0x7a3ec8,d,8,__ksymtab_scsi_is_host_device
28833,0xc07abed0,0x7a3ed0,d,8,__ksymtab_scsi_is_sdev_device
28834,0xc07abed8,0x7a3ed8,d,8,__ksymtab_scsi_is_target_device
28835,0xc07abee0,0x7a3ee0,d,8,__ksymtab_scsi_kmap_atomic_sg
28836,0xc07abee8,0x7a3ee8,d,8,__ksymtab_scsi_kunmap_atomic_sg
28837,0xc07abef0,0x7a3ef0,d,8,__ksymtab_scsi_mode_sense
28838,0xc07abef8,0x7a3ef8,d,8,__ksymtab_scsi_nonblockable_ioctl
28839,0xc07abf00,0x7a3f00,d,8,__ksymtab_scsi_normalize_sense
28840,0xc07abf08,0x7a3f08,d,8,__ksymtab_scsi_partsize
28841,0xc07abf10,0x7a3f10,d,8,__ksymtab_scsi_prep_fn
28842,0xc07abf18,0x7a3f18,d,8,__ksymtab_scsi_prep_return
28843,0xc07abf20,0x7a3f20,d,8,__ksymtab_scsi_prep_state_check
28844,0xc07abf28,0x7a3f28,d,8,__ksymtab_scsi_print_command
28845,0xc07abf30,0x7a3f30,d,8,__ksymtab_scsi_print_result
28846,0xc07abf38,0x7a3f38,d,8,__ksymtab_scsi_print_sense
28847,0xc07abf40,0x7a3f40,d,8,__ksymtab_scsi_print_sense_hdr
28848,0xc07abf48,0x7a3f48,d,8,__ksymtab_scsi_print_status
28849,0xc07abf50,0x7a3f50,d,8,__ksymtab_scsi_put_command
28850,0xc07abf58,0x7a3f58,d,8,__ksymtab_scsi_register
28851,0xc07abf60,0x7a3f60,d,8,__ksymtab_scsi_register_driver
28852,0xc07abf68,0x7a3f68,d,8,__ksymtab_scsi_register_interface
28853,0xc07abf70,0x7a3f70,d,8,__ksymtab_scsi_release_buffers
28854,0xc07abf78,0x7a3f78,d,8,__ksymtab_scsi_remove_device
28855,0xc07abf80,0x7a3f80,d,8,__ksymtab_scsi_remove_host
28856,0xc07abf88,0x7a3f88,d,8,__ksymtab_scsi_remove_target
28857,0xc07abf90,0x7a3f90,d,8,__ksymtab_scsi_report_bus_reset
28858,0xc07abf98,0x7a3f98,d,8,__ksymtab_scsi_report_device_reset
28859,0xc07abfa0,0x7a3fa0,d,8,__ksymtab_scsi_rescan_device
28860,0xc07abfa8,0x7a3fa8,d,8,__ksymtab_scsi_reset_provider
28861,0xc07abfb0,0x7a3fb0,d,8,__ksymtab_scsi_scan_host
28862,0xc07abfb8,0x7a3fb8,d,8,__ksymtab_scsi_scan_target
28863,0xc07abfc0,0x7a3fc0,d,8,__ksymtab_scsi_sense_desc_find
28864,0xc07abfc8,0x7a3fc8,d,8,__ksymtab_scsi_sense_key_string
28865,0xc07abfd0,0x7a3fd0,d,8,__ksymtab_scsi_set_medium_removal
28866,0xc07abfd8,0x7a3fd8,d,8,__ksymtab_scsi_setup_blk_pc_cmnd
28867,0xc07abfe0,0x7a3fe0,d,8,__ksymtab_scsi_setup_fs_cmnd
28868,0xc07abfe8,0x7a3fe8,d,8,__ksymtab_scsi_show_extd_sense
28869,0xc07abff0,0x7a3ff0,d,8,__ksymtab_scsi_show_result
28870,0xc07abff8,0x7a3ff8,d,8,__ksymtab_scsi_show_sense_hdr
28871,0xc07ac000,0x7a4000,d,8,__ksymtab_scsi_target_quiesce
28872,0xc07ac008,0x7a4008,d,8,__ksymtab_scsi_target_resume
28873,0xc07ac010,0x7a4010,d,8,__ksymtab_scsi_test_unit_ready
28874,0xc07ac018,0x7a4018,d,8,__ksymtab_scsi_track_queue_full
28875,0xc07ac020,0x7a4020,d,8,__ksymtab_scsi_unblock_requests
28876,0xc07ac028,0x7a4028,d,8,__ksymtab_scsi_unregister
28877,0xc07ac030,0x7a4030,d,8,__ksymtab_scsicam_bios_param
28878,0xc07ac038,0x7a4038,d,8,__ksymtab_scsilun_to_int
28879,0xc07ac040,0x7a4040,d,8,__ksymtab_sdio_reset_comm
28880,0xc07ac048,0x7a4048,d,8,__ksymtab_search_binary_handler
28881,0xc07ac050,0x7a4050,d,8,__ksymtab_secpath_dup
28882,0xc07ac058,0x7a4058,d,8,__ksymtab_secure_tcpv6_sequence_number
28883,0xc07ac060,0x7a4060,d,8,__ksymtab_send_remote_softirq
28884,0xc07ac068,0x7a4068,d,8,__ksymtab_send_sig
28885,0xc07ac070,0x7a4070,d,8,__ksymtab_send_sig_info
28886,0xc07ac078,0x7a4078,d,8,__ksymtab_sensor_override_params
28887,0xc07ac080,0x7a4080,d,8,__ksymtab_seq_bitmap
28888,0xc07ac088,0x7a4088,d,8,__ksymtab_seq_bitmap_list
28889,0xc07ac090,0x7a4090,d,8,__ksymtab_seq_escape
28890,0xc07ac098,0x7a4098,d,8,__ksymtab_seq_hlist_next
28891,0xc07ac0a0,0x7a40a0,d,8,__ksymtab_seq_hlist_next_rcu
28892,0xc07ac0a8,0x7a40a8,d,8,__ksymtab_seq_hlist_start
28893,0xc07ac0b0,0x7a40b0,d,8,__ksymtab_seq_hlist_start_head
28894,0xc07ac0b8,0x7a40b8,d,8,__ksymtab_seq_hlist_start_head_rcu
28895,0xc07ac0c0,0x7a40c0,d,8,__ksymtab_seq_hlist_start_rcu
28896,0xc07ac0c8,0x7a40c8,d,8,__ksymtab_seq_list_next
28897,0xc07ac0d0,0x7a40d0,d,8,__ksymtab_seq_list_start
28898,0xc07ac0d8,0x7a40d8,d,8,__ksymtab_seq_list_start_head
28899,0xc07ac0e0,0x7a40e0,d,8,__ksymtab_seq_lseek
28900,0xc07ac0e8,0x7a40e8,d,8,__ksymtab_seq_open
28901,0xc07ac0f0,0x7a40f0,d,8,__ksymtab_seq_open_private
28902,0xc07ac0f8,0x7a40f8,d,8,__ksymtab_seq_path
28903,0xc07ac100,0x7a4100,d,8,__ksymtab_seq_printf
28904,0xc07ac108,0x7a4108,d,8,__ksymtab_seq_putc
28905,0xc07ac110,0x7a4110,d,8,__ksymtab_seq_puts
28906,0xc07ac118,0x7a4118,d,8,__ksymtab_seq_read
28907,0xc07ac120,0x7a4120,d,8,__ksymtab_seq_release
28908,0xc07ac128,0x7a4128,d,8,__ksymtab_seq_release_private
28909,0xc07ac130,0x7a4130,d,8,__ksymtab_seq_write
28910,0xc07ac138,0x7a4138,d,8,__ksymtab_serio_close
28911,0xc07ac140,0x7a4140,d,8,__ksymtab_serio_interrupt
28912,0xc07ac148,0x7a4148,d,8,__ksymtab_serio_open
28913,0xc07ac150,0x7a4150,d,8,__ksymtab_serio_reconnect
28914,0xc07ac158,0x7a4158,d,8,__ksymtab_serio_rescan
28915,0xc07ac160,0x7a4160,d,8,__ksymtab_serio_unregister_child_port
28916,0xc07ac168,0x7a4168,d,8,__ksymtab_serio_unregister_driver
28917,0xc07ac170,0x7a4170,d,8,__ksymtab_serio_unregister_port
28918,0xc07ac178,0x7a4178,d,8,__ksymtab_set_anon_super
28919,0xc07ac180,0x7a4180,d,8,__ksymtab_set_bdi_congested
28920,0xc07ac188,0x7a4188,d,8,__ksymtab_set_bh_page
28921,0xc07ac190,0x7a4190,d,8,__ksymtab_set_binfmt
28922,0xc07ac198,0x7a4198,d,8,__ksymtab_set_blocksize
28923,0xc07ac1a0,0x7a41a0,d,8,__ksymtab_set_camera_sensor
28924,0xc07ac1a8,0x7a41a8,d,8,__ksymtab_set_create_files_as
28925,0xc07ac1b0,0x7a41b0,d,8,__ksymtab_set_current_groups
28926,0xc07ac1b8,0x7a41b8,d,8,__ksymtab_set_device_ro
28927,0xc07ac1c0,0x7a41c0,d,8,__ksymtab_set_disk_ro
28928,0xc07ac1c8,0x7a41c8,d,8,__ksymtab_set_groups
28929,0xc07ac1d0,0x7a41d0,d,8,__ksymtab_set_normalized_timespec
28930,0xc07ac1d8,0x7a41d8,d,8,__ksymtab_set_page_dirty
28931,0xc07ac1e0,0x7a41e0,d,8,__ksymtab_set_page_dirty_lock
28932,0xc07ac1e8,0x7a41e8,d,8,__ksymtab_set_security_override
28933,0xc07ac1f0,0x7a41f0,d,8,__ksymtab_set_security_override_from_ctx
28934,0xc07ac1f8,0x7a41f8,d,8,__ksymtab_set_sensor_input
28935,0xc07ac200,0x7a4200,d,8,__ksymtab_set_user_nice
28936,0xc07ac208,0x7a4208,d,8,__ksymtab_setattr_copy
28937,0xc07ac210,0x7a4210,d,8,__ksymtab_setup_arg_pages
28938,0xc07ac218,0x7a4218,d,8,__ksymtab_setup_max_cpus
28939,0xc07ac220,0x7a4220,d,8,__ksymtab_setup_new_exec
28940,0xc07ac228,0x7a4228,d,8,__ksymtab_sg_alloc_table
28941,0xc07ac230,0x7a4230,d,8,__ksymtab_sg_copy_from_buffer
28942,0xc07ac238,0x7a4238,d,8,__ksymtab_sg_copy_to_buffer
28943,0xc07ac240,0x7a4240,d,8,__ksymtab_sg_free_table
28944,0xc07ac248,0x7a4248,d,8,__ksymtab_sg_init_one
28945,0xc07ac250,0x7a4250,d,8,__ksymtab_sg_init_table
28946,0xc07ac258,0x7a4258,d,8,__ksymtab_sg_last
28947,0xc07ac260,0x7a4260,d,8,__ksymtab_sg_miter_next
28948,0xc07ac268,0x7a4268,d,8,__ksymtab_sg_miter_start
28949,0xc07ac270,0x7a4270,d,8,__ksymtab_sg_miter_stop
28950,0xc07ac278,0x7a4278,d,8,__ksymtab_sg_next
28951,0xc07ac280,0x7a4280,d,8,__ksymtab_sget
28952,0xc07ac288,0x7a4288,d,8,__ksymtab_sha_transform
28953,0xc07ac290,0x7a4290,d,8,__ksymtab_should_remove_suid
28954,0xc07ac298,0x7a4298,d,8,__ksymtab_shrink_dcache_parent
28955,0xc07ac2a0,0x7a42a0,d,8,__ksymtab_shrink_dcache_sb
28956,0xc07ac2a8,0x7a42a8,d,8,__ksymtab_si_meminfo
28957,0xc07ac2b0,0x7a42b0,d,8,__ksymtab_sigprocmask
28958,0xc07ac2b8,0x7a42b8,d,8,__ksymtab_simple_dir_inode_operations
28959,0xc07ac2c0,0x7a42c0,d,8,__ksymtab_simple_dir_operations
28960,0xc07ac2c8,0x7a42c8,d,8,__ksymtab_simple_empty
28961,0xc07ac2d0,0x7a42d0,d,8,__ksymtab_simple_fill_super
28962,0xc07ac2d8,0x7a42d8,d,8,__ksymtab_simple_getattr
28963,0xc07ac2e0,0x7a42e0,d,8,__ksymtab_simple_link
28964,0xc07ac2e8,0x7a42e8,d,8,__ksymtab_simple_lookup
28965,0xc07ac2f0,0x7a42f0,d,8,__ksymtab_simple_pin_fs
28966,0xc07ac2f8,0x7a42f8,d,8,__ksymtab_simple_read_from_buffer
28967,0xc07ac300,0x7a4300,d,8,__ksymtab_simple_readpage
28968,0xc07ac308,0x7a4308,d,8,__ksymtab_simple_release_fs
28969,0xc07ac310,0x7a4310,d,8,__ksymtab_simple_rename
28970,0xc07ac318,0x7a4318,d,8,__ksymtab_simple_rmdir
28971,0xc07ac320,0x7a4320,d,8,__ksymtab_simple_setattr
28972,0xc07ac328,0x7a4328,d,8,__ksymtab_simple_statfs
28973,0xc07ac330,0x7a4330,d,8,__ksymtab_simple_strtol
28974,0xc07ac338,0x7a4338,d,8,__ksymtab_simple_strtoll
28975,0xc07ac340,0x7a4340,d,8,__ksymtab_simple_strtoul
28976,0xc07ac348,0x7a4348,d,8,__ksymtab_simple_strtoull
28977,0xc07ac350,0x7a4350,d,8,__ksymtab_simple_transaction_get
28978,0xc07ac358,0x7a4358,d,8,__ksymtab_simple_transaction_read
28979,0xc07ac360,0x7a4360,d,8,__ksymtab_simple_transaction_release
28980,0xc07ac368,0x7a4368,d,8,__ksymtab_simple_transaction_set
28981,0xc07ac370,0x7a4370,d,8,__ksymtab_simple_unlink
28982,0xc07ac378,0x7a4378,d,8,__ksymtab_simple_write_begin
28983,0xc07ac380,0x7a4380,d,8,__ksymtab_simple_write_end
28984,0xc07ac388,0x7a4388,d,8,__ksymtab_simple_write_to_buffer
28985,0xc07ac390,0x7a4390,d,8,__ksymtab_single_open
28986,0xc07ac398,0x7a4398,d,8,__ksymtab_single_release
28987,0xc07ac3a0,0x7a43a0,d,8,__ksymtab_sk_alloc
28988,0xc07ac3a8,0x7a43a8,d,8,__ksymtab_sk_chk_filter
28989,0xc07ac3b0,0x7a43b0,d,8,__ksymtab_sk_common_release
28990,0xc07ac3b8,0x7a43b8,d,8,__ksymtab_sk_dst_check
28991,0xc07ac3c0,0x7a43c0,d,8,__ksymtab_sk_filter
28992,0xc07ac3c8,0x7a43c8,d,8,__ksymtab_sk_filter_release_rcu
28993,0xc07ac3d0,0x7a43d0,d,8,__ksymtab_sk_free
28994,0xc07ac3d8,0x7a43d8,d,8,__ksymtab_sk_prot_clear_portaddr_nulls
28995,0xc07ac3e0,0x7a43e0,d,8,__ksymtab_sk_receive_skb
28996,0xc07ac3e8,0x7a43e8,d,8,__ksymtab_sk_release_kernel
28997,0xc07ac3f0,0x7a43f0,d,8,__ksymtab_sk_reset_timer
28998,0xc07ac3f8,0x7a43f8,d,8,__ksymtab_sk_reset_txq
28999,0xc07ac400,0x7a4400,d,8,__ksymtab_sk_run_filter
29000,0xc07ac408,0x7a4408,d,8,__ksymtab_sk_send_sigurg
29001,0xc07ac410,0x7a4410,d,8,__ksymtab_sk_stop_timer
29002,0xc07ac418,0x7a4418,d,8,__ksymtab_sk_stream_error
29003,0xc07ac420,0x7a4420,d,8,__ksymtab_sk_stream_kill_queues
29004,0xc07ac428,0x7a4428,d,8,__ksymtab_sk_stream_wait_close
29005,0xc07ac430,0x7a4430,d,8,__ksymtab_sk_stream_wait_connect
29006,0xc07ac438,0x7a4438,d,8,__ksymtab_sk_stream_wait_memory
29007,0xc07ac440,0x7a4440,d,8,__ksymtab_sk_stream_write_space
29008,0xc07ac448,0x7a4448,d,8,__ksymtab_sk_wait_data
29009,0xc07ac450,0x7a4450,d,8,__ksymtab_skb_abort_seq_read
29010,0xc07ac458,0x7a4458,d,8,__ksymtab_skb_add_rx_frag
29011,0xc07ac460,0x7a4460,d,8,__ksymtab_skb_append
29012,0xc07ac468,0x7a4468,d,8,__ksymtab_skb_append_datato_frags
29013,0xc07ac470,0x7a4470,d,8,__ksymtab_skb_checksum
29014,0xc07ac478,0x7a4478,d,8,__ksymtab_skb_checksum_help
29015,0xc07ac480,0x7a4480,d,8,__ksymtab_skb_clone
29016,0xc07ac488,0x7a4488,d,8,__ksymtab_skb_copy
29017,0xc07ac490,0x7a4490,d,8,__ksymtab_skb_copy_and_csum_bits
29018,0xc07ac498,0x7a4498,d,8,__ksymtab_skb_copy_and_csum_datagram_iovec
29019,0xc07ac4a0,0x7a44a0,d,8,__ksymtab_skb_copy_and_csum_dev
29020,0xc07ac4a8,0x7a44a8,d,8,__ksymtab_skb_copy_bits
29021,0xc07ac4b0,0x7a44b0,d,8,__ksymtab_skb_copy_datagram_const_iovec
29022,0xc07ac4b8,0x7a44b8,d,8,__ksymtab_skb_copy_datagram_from_iovec
29023,0xc07ac4c0,0x7a44c0,d,8,__ksymtab_skb_copy_datagram_iovec
29024,0xc07ac4c8,0x7a44c8,d,8,__ksymtab_skb_copy_expand
29025,0xc07ac4d0,0x7a44d0,d,8,__ksymtab_skb_dequeue
29026,0xc07ac4d8,0x7a44d8,d,8,__ksymtab_skb_dequeue_tail
29027,0xc07ac4e0,0x7a44e0,d,8,__ksymtab_skb_dst_set_noref
29028,0xc07ac4e8,0x7a44e8,d,8,__ksymtab_skb_find_text
29029,0xc07ac4f0,0x7a44f0,d,8,__ksymtab_skb_free_datagram
29030,0xc07ac4f8,0x7a44f8,d,8,__ksymtab_skb_free_datagram_locked
29031,0xc07ac500,0x7a4500,d,8,__ksymtab_skb_gro_reset_offset
29032,0xc07ac508,0x7a4508,d,8,__ksymtab_skb_gso_segment
29033,0xc07ac510,0x7a4510,d,8,__ksymtab_skb_insert
29034,0xc07ac518,0x7a4518,d,8,__ksymtab_skb_kill_datagram
29035,0xc07ac520,0x7a4520,d,8,__ksymtab_skb_make_writable
29036,0xc07ac528,0x7a4528,d,8,__ksymtab_skb_pad
29037,0xc07ac530,0x7a4530,d,8,__ksymtab_skb_prepare_seq_read
29038,0xc07ac538,0x7a4538,d,8,__ksymtab_skb_pull
29039,0xc07ac540,0x7a4540,d,8,__ksymtab_skb_push
29040,0xc07ac548,0x7a4548,d,8,__ksymtab_skb_put
29041,0xc07ac550,0x7a4550,d,8,__ksymtab_skb_queue_head
29042,0xc07ac558,0x7a4558,d,8,__ksymtab_skb_queue_purge
29043,0xc07ac560,0x7a4560,d,8,__ksymtab_skb_queue_tail
29044,0xc07ac568,0x7a4568,d,8,__ksymtab_skb_realloc_headroom
29045,0xc07ac570,0x7a4570,d,8,__ksymtab_skb_recv_datagram
29046,0xc07ac578,0x7a4578,d,8,__ksymtab_skb_recycle_check
29047,0xc07ac580,0x7a4580,d,8,__ksymtab_skb_seq_read
29048,0xc07ac588,0x7a4588,d,8,__ksymtab_skb_split
29049,0xc07ac590,0x7a4590,d,8,__ksymtab_skb_store_bits
29050,0xc07ac598,0x7a4598,d,8,__ksymtab_skb_trim
29051,0xc07ac5a0,0x7a45a0,d,8,__ksymtab_skb_unlink
29052,0xc07ac5a8,0x7a45a8,d,8,__ksymtab_skip_spaces
29053,0xc07ac5b0,0x7a45b0,d,8,__ksymtab_sleep_on
29054,0xc07ac5b8,0x7a45b8,d,8,__ksymtab_sleep_on_timeout
29055,0xc07ac5c0,0x7a45c0,d,8,__ksymtab_slhc_compress
29056,0xc07ac5c8,0x7a45c8,d,8,__ksymtab_slhc_free
29057,0xc07ac5d0,0x7a45d0,d,8,__ksymtab_slhc_init
29058,0xc07ac5d8,0x7a45d8,d,8,__ksymtab_slhc_remember
29059,0xc07ac5e0,0x7a45e0,d,8,__ksymtab_slhc_toss
29060,0xc07ac5e8,0x7a45e8,d,8,__ksymtab_slhc_uncompress
29061,0xc07ac5f0,0x7a45f0,d,8,__ksymtab_smp_call_function
29062,0xc07ac5f8,0x7a45f8,d,8,__ksymtab_smp_call_function_many
29063,0xc07ac600,0x7a4600,d,8,__ksymtab_smp_call_function_single
29064,0xc07ac608,0x7a4608,d,8,__ksymtab_snd_add_device_sysfs_file
29065,0xc07ac610,0x7a4610,d,8,__ksymtab_snd_card_create
29066,0xc07ac618,0x7a4618,d,8,__ksymtab_snd_card_disconnect
29067,0xc07ac620,0x7a4620,d,8,__ksymtab_snd_card_file_add
29068,0xc07ac628,0x7a4628,d,8,__ksymtab_snd_card_file_remove
29069,0xc07ac630,0x7a4630,d,8,__ksymtab_snd_card_free
29070,0xc07ac638,0x7a4638,d,8,__ksymtab_snd_card_free_when_closed
29071,0xc07ac640,0x7a4640,d,8,__ksymtab_snd_card_proc_new
29072,0xc07ac648,0x7a4648,d,8,__ksymtab_snd_card_register
29073,0xc07ac650,0x7a4650,d,8,__ksymtab_snd_card_set_id
29074,0xc07ac658,0x7a4658,d,8,__ksymtab_snd_cards
29075,0xc07ac660,0x7a4660,d,8,__ksymtab_snd_component_add
29076,0xc07ac668,0x7a4668,d,8,__ksymtab_snd_ctl_add
29077,0xc07ac670,0x7a4670,d,8,__ksymtab_snd_ctl_boolean_mono_info
29078,0xc07ac678,0x7a4678,d,8,__ksymtab_snd_ctl_boolean_stereo_info
29079,0xc07ac680,0x7a4680,d,8,__ksymtab_snd_ctl_enum_info
29080,0xc07ac688,0x7a4688,d,8,__ksymtab_snd_ctl_find_id
29081,0xc07ac690,0x7a4690,d,8,__ksymtab_snd_ctl_find_numid
29082,0xc07ac698,0x7a4698,d,8,__ksymtab_snd_ctl_free_one
29083,0xc07ac6a0,0x7a46a0,d,8,__ksymtab_snd_ctl_new1
29084,0xc07ac6a8,0x7a46a8,d,8,__ksymtab_snd_ctl_notify
29085,0xc07ac6b0,0x7a46b0,d,8,__ksymtab_snd_ctl_register_ioctl
29086,0xc07ac6b8,0x7a46b8,d,8,__ksymtab_snd_ctl_remove
29087,0xc07ac6c0,0x7a46c0,d,8,__ksymtab_snd_ctl_remove_id
29088,0xc07ac6c8,0x7a46c8,d,8,__ksymtab_snd_ctl_rename_id
29089,0xc07ac6d0,0x7a46d0,d,8,__ksymtab_snd_ctl_replace
29090,0xc07ac6d8,0x7a46d8,d,8,__ksymtab_snd_ctl_unregister_ioctl
29091,0xc07ac6e0,0x7a46e0,d,8,__ksymtab_snd_device_free
29092,0xc07ac6e8,0x7a46e8,d,8,__ksymtab_snd_device_new
29093,0xc07ac6f0,0x7a46f0,d,8,__ksymtab_snd_device_register
29094,0xc07ac6f8,0x7a46f8,d,8,__ksymtab_snd_dma_alloc_pages
29095,0xc07ac700,0x7a4700,d,8,__ksymtab_snd_dma_alloc_pages_fallback
29096,0xc07ac708,0x7a4708,d,8,__ksymtab_snd_dma_free_pages
29097,0xc07ac710,0x7a4710,d,8,__ksymtab_snd_dma_get_reserved_buf
29098,0xc07ac718,0x7a4718,d,8,__ksymtab_snd_dma_reserve_buf
29099,0xc07ac720,0x7a4720,d,8,__ksymtab_snd_ecards_limit
29100,0xc07ac728,0x7a4728,d,8,__ksymtab_snd_free_pages
29101,0xc07ac730,0x7a4730,d,8,__ksymtab_snd_info_create_card_entry
29102,0xc07ac738,0x7a4738,d,8,__ksymtab_snd_info_create_module_entry
29103,0xc07ac740,0x7a4740,d,8,__ksymtab_snd_info_free_entry
29104,0xc07ac748,0x7a4748,d,8,__ksymtab_snd_info_get_line
29105,0xc07ac750,0x7a4750,d,8,__ksymtab_snd_info_get_str
29106,0xc07ac758,0x7a4758,d,8,__ksymtab_snd_info_register
29107,0xc07ac760,0x7a4760,d,8,__ksymtab_snd_interval_list
29108,0xc07ac768,0x7a4768,d,8,__ksymtab_snd_interval_ratnum
29109,0xc07ac770,0x7a4770,d,8,__ksymtab_snd_interval_refine
29110,0xc07ac778,0x7a4778,d,8,__ksymtab_snd_iprintf
29111,0xc07ac780,0x7a4780,d,8,__ksymtab_snd_jack_new
29112,0xc07ac788,0x7a4788,d,8,__ksymtab_snd_jack_report
29113,0xc07ac790,0x7a4790,d,8,__ksymtab_snd_jack_set_key
29114,0xc07ac798,0x7a4798,d,8,__ksymtab_snd_jack_set_parent
29115,0xc07ac7a0,0x7a47a0,d,8,__ksymtab_snd_lookup_minor_data
29116,0xc07ac7a8,0x7a47a8,d,8,__ksymtab_snd_major
29117,0xc07ac7b0,0x7a47b0,d,8,__ksymtab_snd_malloc_pages
29118,0xc07ac7b8,0x7a47b8,d,8,__ksymtab_snd_pcm_format_big_endian
29119,0xc07ac7c0,0x7a47c0,d,8,__ksymtab_snd_pcm_format_linear
29120,0xc07ac7c8,0x7a47c8,d,8,__ksymtab_snd_pcm_format_little_endian
29121,0xc07ac7d0,0x7a47d0,d,8,__ksymtab_snd_pcm_format_physical_width
29122,0xc07ac7d8,0x7a47d8,d,8,__ksymtab_snd_pcm_format_set_silence
29123,0xc07ac7e0,0x7a47e0,d,8,__ksymtab_snd_pcm_format_signed
29124,0xc07ac7e8,0x7a47e8,d,8,__ksymtab_snd_pcm_format_silence_64
29125,0xc07ac7f0,0x7a47f0,d,8,__ksymtab_snd_pcm_format_size
29126,0xc07ac7f8,0x7a47f8,d,8,__ksymtab_snd_pcm_format_unsigned
29127,0xc07ac800,0x7a4800,d,8,__ksymtab_snd_pcm_format_width
29128,0xc07ac808,0x7a4808,d,8,__ksymtab_snd_pcm_hw_constraint_integer
29129,0xc07ac810,0x7a4810,d,8,__ksymtab_snd_pcm_hw_constraint_list
29130,0xc07ac818,0x7a4818,d,8,__ksymtab_snd_pcm_hw_constraint_minmax
29131,0xc07ac820,0x7a4820,d,8,__ksymtab_snd_pcm_hw_constraint_msbits
29132,0xc07ac828,0x7a4828,d,8,__ksymtab_snd_pcm_hw_constraint_pow2
29133,0xc07ac830,0x7a4830,d,8,__ksymtab_snd_pcm_hw_constraint_ratdens
29134,0xc07ac838,0x7a4838,d,8,__ksymtab_snd_pcm_hw_constraint_ratnums
29135,0xc07ac840,0x7a4840,d,8,__ksymtab_snd_pcm_hw_constraint_step
29136,0xc07ac848,0x7a4848,d,8,__ksymtab_snd_pcm_hw_param_first
29137,0xc07ac850,0x7a4850,d,8,__ksymtab_snd_pcm_hw_param_last
29138,0xc07ac858,0x7a4858,d,8,__ksymtab_snd_pcm_hw_param_value
29139,0xc07ac860,0x7a4860,d,8,__ksymtab_snd_pcm_hw_refine
29140,0xc07ac868,0x7a4868,d,8,__ksymtab_snd_pcm_hw_rule_add
29141,0xc07ac870,0x7a4870,d,8,__ksymtab_snd_pcm_kernel_ioctl
29142,0xc07ac878,0x7a4878,d,8,__ksymtab_snd_pcm_lib_free_pages
29143,0xc07ac880,0x7a4880,d,8,__ksymtab_snd_pcm_lib_free_vmalloc_buffer
29144,0xc07ac888,0x7a4888,d,8,__ksymtab_snd_pcm_lib_get_vmalloc_page
29145,0xc07ac890,0x7a4890,d,8,__ksymtab_snd_pcm_lib_ioctl
29146,0xc07ac898,0x7a4898,d,8,__ksymtab_snd_pcm_lib_malloc_pages
29147,0xc07ac8a0,0x7a48a0,d,8,__ksymtab_snd_pcm_lib_preallocate_free_for_all
